Item,Count
Stop taking following medications:,1
Primary Care clinic:,1
To treat potential infection:,1
recommenations were as follows:,1
The followed changes were made to your medication regimen:,1
Independent of ALL ADLS:,1
Independent of  ALL IADLS:,1
Skin findings were as follows during admission:,1
CTA chest from outside hospital:,1
CT Contrast:,1
SICU COURSE:,1
course is summarized below by system:,1
experiences any of the following signs:,1
Significant Micro:,1
the warning signs listed:,1
Chemistry panel:,1
DISChARGE PHYSICAL:,1
Cervical MRI:,1
Outpatient Ertepenem Labs:,1
Chemitries:,1
course as follows per dictation of Medical house staff:,1
REHAB MEDS:,1
followed you and finally recommended the following antibiotics:,1
with the final read as follows:,1
The following changes were made to your home regimen:,1
been noted:,1
Seconday diagnoses:,1
ANTICOAGULATION LABS:,1
medicine regimen for two weeks:,1
Once on Floor:,1
in summary:,1
cholangiogram which showed:,1
following pertinent findings:,1
You also have an appointment with your Cardiac Surgeon:,1
would like you to add the following:,1
with him in the hospital:,1
The following appoinments were already scheduled:,1
Wound Cx:,1
ON TRANSFER FROM MICU TO FLOOR:,1
CLINICAL COURSE BY SYSTEM:,1
Growth parameters:,1
NICU DISCHARGE DIAGNOSES:,1
BONE MARROW BX FLOW CYTOMETRY IMMUNOPHENOTYPING:,1
We changed to:,1
 We added:,1
Pathology Report:,1
Meds on Transfer to ICU:,1
Hematocrits:,1
EXAM on DISCHARGE:,1
RLE CELLULITIS:,1
LIVER DYSFUNCTION:,1
ETOH USE:,1
discharged with the following instructions:,1
UPon discharge:,1
see below for more detailed hospitalization summary:,1
Medications at Transfer from SICU:,1
changed in the following ways:,1
currently :,1
CAR SEAT POSITION TEST SCREENING:,1
You also have the following appointment which you should attend:,1
We STARTED insulin:,1
Follow up appointment recommended:,1
Radiologic:,1
COPD Flare:,1
Elevated WBC count:,1
Additional Instructions:,1
HOSPITAL COURSE BY SYSTEMS INCLUDING PERTINENT LABORATORY:,1
Vascular Procedures:,1
during her stay:,1
desribes the following:,1
Cath at OSH:,1
information is as follows:,1
STUDIES PERTAINING TO RLE FLUID COLLECTION:,1
ORBITAL FILMS:,1
meds confirmed with niece:,1
Hepatitis Panels:,1
previously:,1
POSR CPB:,1
Cognitive Assessment:,1
course is described by systems below:,1
medications were added to your regimen:,1
ICU ADMISSION:,1
Tissue biospy pathology:,1
Meds on Xfer:,1
His medications:,1
diet and recommended the following with regards to his speech:,1
and has included:,1
several issues that should be considered seperately:,1
on comfort and symptom relief:,1
Other meds:,1
for details of admission prior to ICU:,1
Radiology studies:,1
Stool Micro:,1
Outpatient medications:,1
SUMMARY OF HOSPITAL COURSE BY Systems:,1
By system hospital course as follows:,1
HOSPITAL LABS:,1
nuclear report the following findings were identified:,1
Discharge weight:,1
Discharge head circumference:,1
were addressed during her hospital stay:,1
aspiration event:,1
FINDINGS  IMPRESSION:,1
The following chnages have been made to your medications:,1
extremity dopplers which showed:,1
Bronchoalveolar Lavage:,1
Vitals in PACU:,1
Vitals on arrival to the MICU:,1
SPECIMEN SUBMITTED:,1
INITIAL LABORATORY DATA:,1
MARROW:,1
Post Tap:,1
SURGERY COURSE:,1
CT OF THE ABDOMEN AFTER ADMINISTRATION OF ORAL AND IV CONTRAST:,1
AP UPRIGHT VIEW OF THE CHEST:,1
saw the patient and made the following recs:,1
Endoscopies:,1
Your medications when you leave will be:,1
prevent repeat heart attacks:,1
SUMMARY OF HOSPITAL COURSE BY SYMPTOMS:,1
prior treatments include:,1
On vancomycin PO taper:,1
description of his course in the MICU according to problem:,1
His EKG showed:,1
Her oncology history is as follows:,1
Infectious Serologies:,1
Chronic conditions:,1
units Injection four times a day as needed for high blood sugar:,1
We changed:,1
We stopped:,1
ICU course by problem:,1
weakness as follows:,1
Labs on arrival:,1
contrast and with reconstructions show:,1
Neuro consult obtained:,1
PERIRECTAL YEAST INFECTION:,1
HISTORY OF CVAs:,1
PRIMARY CARE PROVIDER:,1
Labs on dicharge:,1
Exam on Transfer:,1
Recommended Immunizations:,1
History of Hospital Course by Systems:,1
FOLLOW UP APPOINTMENTS SCHEDULE:,1
addressed on this admission:,1
portable CXR:,1
Course by Problem:,1
Systems Based Review:,1
following her fall which resulted in the following injuries:,1
The following medications were continued at their previous dose:,1
FLUOR GUIDED PICC PLACEMENT:,1
with OMFS service at:,1
MICROBIOLOGY Reports:,1
Here are some other resources that may be helpful for you:,1
On arrival to floor:,1
We also made a number of changes to your medications:,1
on your lung function:,1
EXTREM:,1
ULTRASOUND IMAGES OF BILATERAL KIDNEYS AND URINARY BLADDER:,1
have arranged for you with Gastroenterology:,1
Other Imaging Studies:,1
Lab Values:,1
R ankle XRay:,1
Lumbar XRay:,1
from the psychiatric facility:,1
he was emergently taken the endo suite:,1
Infectious Disease Follow Up:,1
Come to the Emergency Room if you have:,1
constipation were significant issues for this admission:,1
the latter:,1
PORT ASSESSMENT BY FLUORO:,1
PA AND LATERAL RADIOGRAPHS OF THE CHEST:,1
Management of active issues at discharge are outlined below:,1
Your appointments are listed below:,1
ADMISSION LABORATORY STUDIES:,1
The following changes to your medications:,1
OLD MEDS:,1
We made the following changes in you medicines:,1
Sublingual once as needed for shortness of breath or wheezing:,1
consultation  FINAL DIAGNOSIS:,1
On transfer to Medicine Floor:,1
Hemodialyis:,1
Arterial Blood Gas Trend:,1
hernia:,1
The following changes have been made with your medications:,1
BILLING DIAGNOSIS:,1
operation:,1
gram stain:,1
OSH Labs and Results:,1
Gyn oncology for staple removal:,1
Started after ETT:,1
Antenatal history:,1
Brief hospital course as follows:,1
intraventricular hemorrhage:,1
Blood Work:,1
recommended that she follow up with her primary providers re:,1
CONTINUE THESE MEDICATIONS:,1
We ADDED one medication:,1
We STOPPED two medications:,1
 Discharge exam:,1
Brief Hosptial Course by Problem:,1
MRI Lumbar:,1
Readmission to MICU:,1
UPPER EXTREMITY ULTRASOUND:,1
CT CHEST W CONTRAST:,1
Previous Studies:,1
    Mucosal margin:,1
    Deep margin:,1
     ADDENDUM:,1
Epilepsy Service Course:,1
Ear Nose and Throat Doctor:,1
His labs on discharge:,1
that still needed attention:,1
DRAINS:,1
Microbiolgy:,1
MICROS:,1
We CHANGED two medications:,1
CONTINUED AT HOME:,1
You are discharged with the following medication:,1
Medications at OSH upon transfer:,1
Micro studies:,1
Ancillary tests:,1
Interventional details:,1
and he was cardioverted into sinus rhythm and admitted BP:,1
care recs on pain control according to the following:,1
Cr TREND:,1
obtaing one:,1
radiology FINDINGS:,1
He was seen by speech and swallow:,1
Please call to schedule an appointment with your:,1
Paracentesis Fluid:,1
GEneral:,1
Physician:,1
Spine exam:,1
Surgical discharge instructions:,1
Secondayr Diagnosis:,1
Pseudomonal Wound Infection:,1
As stated upon previous discharge:,1
Hepatocellular carcinoma:,1
Chemistry Panel on Admission:,1
HISTORY BY SYSTEMS:,1
New Primary Care Doctor:,1
thoracic surgeon and interventional pulmonologist:,1
should START the following:,1
You should INCREASE:,1
Microbiological Data:,1
following for intake appointment:,1
For out patient Counseling:,1
Neurocysticercosis:,1
The brief timeline of her disease as outlined in prior ID notes:,1
Important Radiological Studies:,1
according to system:,1
Ultrasound LE:,1
We added the following medications to your regimen:,1
The following appointments have been scheduled previously:,1
ID testing:,1
following changes that could be related to head trauma:,1
left radius fracture repair:,1
IMAGING PRE TRANSPLANT:,1
patient develops any of the following:,1
Pertinent labs during admission:,1
You will also need to observe CSF precautions:,1
New at transfer:,1
Floor HPI:,1
Brief course as follows:,1
VENOUS BLOOD GAS:,1
Exam upon Discharge:,1
After transfer back to floor:,1
medications you got is:,1
Imaging showed:,1
Her medications are:,1
MRI SPINE:,1
MRA NECK VESSELS:,1
Areas of continued care:,1
PATHOLOGY :,1
Discharge Physcial Examination:,1
Return to the ER if you experience:,1
ID labs:,1
Enterococcus:,1
We have made the following MEDICATION CHANGES:,1
Had NINE siblings:,1
Additional home meds on hold now:,1
To be scheduled by Chest disease center:,1
VS on discharge:,1
CT torso on admission:,1
appointment has been made for you:,1
We STOPPED the FOLLOWING MEDICATIONS:,1
patient says his exercise tolerance has decreased significantly:,1
We are giving you several new medicines:,1
Pertinent Current exam:,1
fracture:,1
was done:,1
Summary of radiology studies:,1
NEUROSURGERY INITIAL EXAM:,1
BRIEF CLINICAL SUMMARY:,1
Coronary arteries:,1
The following labs must be drawn weekly:,1
comparison to the exam from one day prior:,1
Please follow up as directed below:,1
UE Doppler:,1
Pathology from Amputation:,1
The following medication changes have been made to your regimen:,1
Changes were made to your medications:,1
General Wound:,1
OPTHAMOLOGY:,1
STROKE NEUROLOGY:,1
dietray restrictions:,1
Carotid Dopplars:,1
We have discontinued the following medications:,1
Per neurologist:,1
recommendations and oral care were passed along to them:,1
Renal MRI:,1
solids with the following aspiration precautions:,1
Infectious work up:,1
Heme labs:,1
instrucitons:,1
Follow up in the Emergency room if you experience the following:,1
necessary:,1
CT Scan HEAD:,1
CT Scan C spine:,1
MICR:,1
Cardiac review of systems:,1
Labs on admission to CCU:,1
TNM Descriptors:,1
Operating Room for:,1
YOU SHOULD CONTINUE TO TAKE:,1
RIGHT ARM XRAY:,1
sat:,1
Medications on transfer to the ICU:,1
started the following medications:,1
The following NEW medications have been added:,1
INACTICE ISSUES:,1
also note the following medication changes:,1
Per OSH triage sheet:,1
Ultrasound of AV fistula:,1
RBC IMPRESSION:,1
Neurological exam at time of discharge notable for:,1
Your course was complicated by:,1
PART I:,1
PART II:,1
LABS TO FOLLOW UP AFTER DISCHARGE:,1
KEY FOLLOW UP:,1
This is with a nurse practitioner in his office:,1
HIDA scan:,1
Start taking the following medicines:,1
He was kept on the following prophylaxis:,1
Duodenum and distal stomach:,1
discharge home with the following instructons:,1
Stroke Risk Factors:,1
Exam on transfer back to BMT:,1
General Instructions for Sunarachnoid Hemorhage:,1
Liver and gallblader US:,1
Cortical sensory testing:,1
course by systems is provided below:,1
You have been started on several new medications while here:,1
THIS IS THE NEW INSULIN YOU SHOULD TAKE:,1
prepairing for discharge home with the following instructions:,1
Studies of note:,1
Some of your medications were changed as follows:,1
Lab showed:,1
underwent an ERCP:,1
Result to be reported to your primary MD:,1
has been arranged for you:,1
REPEAT CBC:,1
extended care facility with the following instructions:,1
Post Op MRI:,1
Neuro post fentanyl:,1
Unit:,1
 You are being discharged with the following instructions:,1
Transitions in care:,1
OF NOTE:,1
Neck CT:,1
CT BILATERAL FEET:,1
a follow up appointment:,1
Cardiac enzyme cycle:,1
ROS on admission:,1
PE on floor transfer:,1
Medications per psychiatrist:,1
Please follow these genernal discharge instructions:,1
Cardiology course:,1
patient continued on aggressive pulmonary regiment including:,1
other pertinent lab results:,1
following conditions:,1
Hospital Wards course:,1
The following meds were changed:,1
The following meds are new:,1
The following meds were not changed:,1
The following appointments were scheduled for you previously:,1
this antibiotic are:,1
ADDED AT OSH:,1
Admission Labs and pertinent results:,1
Left femoral US for pseudoanneurysm:,1
 head CT:,1
Notable labs during admission:,1
Continue you current medications with the following changes:,1
     CT ABDOMEN AND PELVIS:,1
See below for the MICU course prior to transfer to the floor:,1
up on your diabetes:,1
DC Physical Exam:,1
Transfer to cardiology floor:,1
CARDIOLGIST:,1
        Margins uninvolved by invasive carcinoma:,1
PRIOR TO TRANSFER:,1
MICROSCOPICP:,1
Hep B:,1
Tox ScreeN:,1
HCV Ab:,1
Coagulation panel:,1
Labs pending at discharge:,1
blood counts checked:,1
On Discharge from MICU:,1
Bilat LE ultrasound:,1
TAPER DOSES:,1
Oncologic Labs:,1
Sigmoid Mass Pathology:,1
His hospital course is outlined by problem below:,1
esophagectomy for an:,1
Tube Feeds:,1
medications at time of transfer:,1
Micro at OSH:,1
We are giving you the following medications:,1
Please return to the Emergency if you experience:,1
Her hospital course is summarized below by system:,1
Neurological exam notable for:,1
There are still tests pending that will require follow up:,1
Please call your doctor or return to the ER if:,1
Her course is detailed below by system:,1
Primary Care appointment:,1
On discharge from the hospital:,1
Abscess cx:,1
Race:,1
Code stroke:,1
ICU admission following tPA for stroke:,1
Deep tendon reflexes:,1
low platelets:,1
Seondary diagnosis:,1
For stroke risk statification the following labs were obtained:,1
Labs on transfer to ICU :,1
Chemoembolization:,1
number for Helath Care Assocaites is:,1
CT EXAMINATION OF THE RIGHT SHOULDER:,1
LIVER TRANSPLANT ULTRASOUND:,1
Other medicine changes:,1
recommended are:,1
We are changingthe following medications:,1
Tests pending at discharge:,1
The following medication has been added to your regimen:,1
Lab Results on Transfer to CCU:,1
Please report any changes in wound:,1
LE dopplers:,1
START Amiodarone per the following schedule:,1
Upon surgical evaluation after the EGD:,1
His hospital course is summarized below by system:,1
given tPA for multiple reasons:,1
GENETCS:,1
hospitalization were the following:,1
Notable Studies During this Admission:,1
Notable Discharge Labs:,1
summmary she had:,1
Left mediastinal:,1
You new medications include:,1
CTA Head on Admission:,1
Left atrial mass:,1
On morning after admission:,1
Endocrine Studies:,1
 Type of Polyp in which Invasive Carcinoma Arose:,1
to the Thoracic Surgery service:,1
Sustained Release PO twice a day as needed for thick secretions:,1
These are your upcoming appointments:,1
who recommended you take:,1
examined by OMFS who noted trismus on exam and on internal exam:,1
Exam on discharge notable for:,1
Vitals prior to transfer were:,1
To Do for Rehab:,1
Existing appointments:,1
Imaging studies ultimately revealed the following injuries:,1
Please follow up with your physicians at the appts states below:,1
IMAGES AND PROCEDURES:,1
KEY LAB STUDIES:,1
MEDICATION REGIMEN:,1
Briefly:,1
For Rehab:,1
on OSH:,1
TRANSFER MEDICATIONS :,1
PATIENT INSTRUCTIONS:,1
Time of death and confirmation:,1
Follow up appointment recommend:,1
Hospital course on the Floor:,1
